title,address,type,latitude,longitude,about_site_label,about_site_text,about_subject_label,about_subject_text,interesting_fact,image_path,external_link
"The Oz Bar","33 Candlemaker Row, Edinburgh EH1 2QG","building","55.947508","-3.192091","About the building","Corrugated-iron cladding and an outback-shed feel announce The Oz Bar the moment you turn onto this corner of Candlemaker Row, just off the Grassmarket - trading here since 1997 and giving Edinburgh's Australian community and expats a proper home-away-from-home. Shelves are cluttered with Australian curios, football jumpers and beach-postcard kitsch under a genuinely ramshackle tin awning. It has outlasted most of the other Australian-themed bars that have come and gone in the city over the years, largely on the strength of screening Aussie Rules and rugby league fixtures live and keeping a menu of proper Australian pub food and beer on tap.","","","Candlemaker Row itself is named for the guild of candlemakers banished here after a fire in a candle workshop killed a guild deacon elsewhere in the Old Town - see the Candlemaker Row entry on this walk for the full story. It makes the Oz Bar's very Australian theme sit on one of the most purely Scottish trade-guild streets left in the city.","10-12.jpg",""
"West Bow Well","94/1 West Bow, Edinburgh EH1 2HH","monument","55.947991","-3.194477","About the monument","This carved stone wellhead at the foot of Victoria Street was erected in 1674 by master mason Robert Mylne, working alongside architect William Bruce, as Edinburgh's very first public wellhead, part of the city's earliest piped water supply instigated by Lord Provost Sir Andrew Ramsay. Water was carried down from reservoirs fed by springs in the Pentland Hills, and the West Bow Well became the first stop for the city's water caddies - workers who queued here to fill their kegs before hauling water door to door through the tenements above the Grassmarket. Its square-plan structure carries a semi-circular drinking basin on one face beneath a 19th-century Edinburgh coat of arms, with a smaller ornamental basin and heraldic panel on its other sides.","","","The well stopped supplying water in the early 19th century once piped plumbing reached individual buildings, but its 1861 restoration - carried out by sculptor John Rhind and paid for by the Richardson Brothers, merchants of the West Bow - is still recorded on a small iron door: 'The West-Bow Well erected by The Town Council 1674. Repaired and Altered by Richardson Brothers Merchants West Bow 1861.'","10-13.jpg","https://en.wikipedia.org/wiki/West_Bow"
"Museum Context","40 Victoria Street, Edinburgh EH1 2JW","building","55.948525","-3.194535","About the building","This three-floor shop on Victoria Street is one of the city's best-known officially licensed Harry Potter retailers, packed with wands, house scarves, robes and collectibles across a warren of small rooms. The building itself has a history that suits its current trade: from 1886 it housed Robert Cresser's brush shop, a Victorian ironmonger-style store selling brooms, brushes and household wares from floor-to-ceiling wooden fittings and dusty stock boxes, for more than 130 years. That original Victorian interior survives largely intact behind the modern merchandise, and its cluttered, old-fashioned character is often cited by visitors and Potter fans as an uncanny match for Ollivanders wand shop in Diagon Alley.","","","The shop's top floor has a free photo spot with props and house robes, including a mirror etched with the 'Chamber of Secrets' inscription - a nod to the wider theory, encouraged by J.K. Rowling having written much of the early books nearby, that this curving street inspired Diagon Alley itself.","10-14.jpg","https://museumcontext.com/"
"The Enchanted Galaxy","1 Victoria Street, Edinburgh EH1 2HH","building","55.948487","-3.194084","About the building","The Enchanted Galaxy sits at the top of Victoria Street and, like its rival Museum Context further down the hill, trades on the street's Diagon Alley reputation - but its name took three attempts, and a lawsuit, to land. Run by the Gold brothers, the shop originally opened as 'The Boy Wizard', a name Warner Bros argued infringed its Harry Potter intellectual property; a rebrand to 'The Great Wizard' drew the same objection, and Warner Bros went as far as taking the Gold brothers to the High Court of England and Wales over it. The owners eventually settled on 'The Enchanted Galaxy', blending magical and sci-fi themes broadly enough to sidestep further disputes while still selling largely Potter-themed merchandise alongside Star Wars, Marvel and other franchise collectibles.","","","Where Museum Context leans into cramped, cluttered Victorian atmosphere, The Enchanted Galaxy goes the opposite way - reviewers have compared its clean, brightly lit layout to 'an Apple Store', making the two competing shops, barely 150 metres apart, a study in opposite ways of selling the same theme.","10-15.jpg","https://www.edinburghnews.scotsman.com/news/edinburgh-shop-faces-legal-action-with-warner-bros-over-harry-potter-stores-1341331"
"Bertie's Proper Fish & Chips","9 Victoria Street, Edinburgh EH1 2HE","building","55.948588","-3.193656","About the building","Bertie's occupies a genuinely surprising building for a chip shop: a former church. The site had stood empty for a decade after a serious fire gutted its previous occupant, the Indian restaurant Khushi's, in 2008, before the Vittoria Group - the Crolla family's Edinburgh restaurant business - spent £3 million converting the old St John's church into a three-floor, 300-seat fish and chip restaurant that opened in 2018. The name honours Alberto 'Bertie' Crolla, the group's founder, and the restaurant now sits just a few streets from its sister restaurant Landy's on North Bridge, both built on the same family's decades-long fish-and-chip tradition in the city.","","","The building's church origins are still legible in its bones - tall arched windows and a soaring, three-storey-high interior - giving diners eating double-cooked chips and battered haddock a dining room shaped like a nave.","10-16.jpg","https://www.bertiesfishandchips.com/"
"Finnegan's Wake","9B Victoria Street, Edinburgh EH1 2HE","building","55.948594","-3.193555","About the building","Finnegan's Wake has been Victoria Street's Irish pub since 1994, when it took over the premises of a live-music venue called the Preservation Hall and kept the tradition of nightly bands going. Its interior is built around a large circular bar with small wood-panelled booths around the edge and a raised corner stage where bands still play live Irish music most nights, alongside sport on the screens and Guinness on tap. Its name borrows directly from James Joyce's famously dense, unfinished-feeling final novel, itself named after an old Irish-American comic ballad about a hod-carrier who wakes up mid-funeral - a fittingly playful, slightly literary joke for a pub sitting almost next door to Bertie's converted church.","","","The pub sits at 9B Victoria Street, immediately beside Bertie's Fish & Chips at number 9 - two very different Irish/British institutions sharing practically the same doorway on the street's lower curve.","10-17.jpg","https://www.finnegans-wake.co.uk/"
"John Kay's Shop","8 Victoria Street, Edinburgh EH1 2HG","building","55.948818","-3.193120","About the building","This small green-fronted shop at the top of Victoria Street sells prints, postcards and Scottish artworks and mementos, and takes its name from John Kay (1742-1826), one of Edinburgh's most important social chroniclers. Kay worked as a barber in the Old Town before his sketching hobby overtook his trade; in 1785 he took down his barber's pole for good to run a print shop of his own in Parliament Close, where he produced and sold etched caricatures of the city's great and ordinary figures alike. Over nearly 900 etchings between 1785 and 1820, he documented everyone from Enlightenment intellectuals to street vendors, most sketched from nothing more than a passing glance, leaving behind one of the richest visual records of Georgian Edinburgh life.","","","The modern shop is a separate business (incorporated in 2017) rather than a surviving continuation of Kay's own print shop, which stood roughly half a mile away in Parliament Close - but its stock of prints, maps and Scottish curiosities makes the name a fitting tribute rather than a coincidence.","10-18.jpg","https://en.wikipedia.org/wiki/John_Kay_(caricaturist)"
"India Buildings","India Buildings, Victoria Street, Edinburgh EH1 2EX","architectural_point","55.948556","-3.193006","About the building","This curved, four-storey Scots Baronial office block was built between 1864 and 1866 to designs by architect David Cousin, its grand interior centred on a domed rotunda ringed by balconies. Its name was likely borrowed from a Liverpool office block of the 1830s, itself named by merchants celebrating the end of the East India Company's monopoly on trade with India - making the building a small piece of Victorian commercial branding transplanted to Edinburgh's Old Town. It originally housed serious institutional tenants, including the British Linen Bank and the Scottish Chamber of Agriculture, fitting for a building built to project financial and civic weight on a street otherwise defined by small shops and closes.","","","On 14 January 1906, Indian independence activist Pandurang Mahadev 'Senapati' Bapat read an essay on British rule in India here to an Independent Labour Party meeting, forthright in criticising the constitutional case for empire - a speech that cost him his government scholarship and pushed him toward the radical movements that led him back to India in 1908 as a freedom fighter.","10-19.jpg","https://curiousedinburgh.org/2018/04/24/india-buildings-victoria-street/"
"George IV Bar","54 George IV Bridge, Edinburgh EH1 1EJ","building","55.948056","-3.191667","About the building","The George IV Bar sits midway along George IV Bridge, the elevated street built in 1827-36 to carry traffic clear over the Cowgate far below, connecting the Old Town's South Side to the New Town - see the George IV Bridge entry on this walk for the story of its construction. Today it's a traditional Scottish public house built around an old horseshoe bar lit by imitation oil lamps, its walls hung with beer and whisky memorabilia and antique mirrors. It carries a genuinely serious whisky selection - over 100 different malts and blends, celebrated at its own George IV Whisky Club tasting nights - alongside regular live music, making it a quieter, more locals-oriented counterpart to the tourist-heavy pubs down in the Grassmarket and on Victoria Street just below.","","","The pub's George IV Whisky Club runs regular tasting nights hosted by one of its in-house experts, drawing on a back bar of more than 100 malts and blends - a serious specialist offering tucked into a bridge-top street better known for its tourist pubs a few hundred metres downhill.","10-20.jpg","https://www.georgeivbar.com/"
"Augustine United Church","41 George IV Bridge, Edinburgh EH1 1EL","religious_building","55.947654","-3.191398","About the church","Augustine United Church's congregation traces back to 1802, when Reverend John Aikman founded a church nearby, in what is now the site of the National Museum of Scotland, out of Edinburgh's radical Reformation tradition. The current building on George IV Bridge was built between 1857 and 1861 by architects J J & W H Hay, blending Romanesque, Renaissance and Classical detailing beneath a distinctive projecting central tower long nicknamed the 'bride's-cake' tower for its tiered, ornamental profile, restored in 2005. Named for Augustine of Hippo, the church has kept its founding congregation's progressive, community-facing character, today hosting numerous Christian and community organisations rather than functioning as a conventional single-congregation parish church.","","","The congregation's roots lie in one of Edinburgh's most deprived districts, where working families and their livestock once lived crowded beneath the wealthy merchants and academics of the Royal Mile above - a history the church still cites as the root of its long-running social and community engagement.","10-21.jpg","https://www.augustine.org.uk/"
"Frankenstein & Bier Keller","26 George IV Bridge, Edinburgh EH1 1EN","building","55.947387","-3.191645","About the building","This Gothic former church - built in 1859 and originally an Elim Pentecostal church, now a Category A listed building - houses one of Edinburgh's more theatrically themed bars. Upstairs, the horror-themed main bar leans into its own name with Frankenstein's-monster decor inside a genuinely Gothic stone shell of pointed arches and spires, including a mechanical 'birth' of the Monster staged every hour on the hour; downstairs, the Bier Keller recreates a Bavarian beer hall complete with long communal wooden benches, a private bar and a live oompah band on regular nights - an entirely different atmosphere one floor below the horror theming above.","","","The building sat abandoned for years after the Elim Pentecostal congregation moved on before its current owners took it on, meaning the pointed arches and spires visible today are the real thing - a genuine former place of worship reused as horror-themed nightlife, not a purpose-built pastiche.","10-22.jpg","https://frankensteinedinburgh.co.uk/"
"Edinburgh Sheriff Court","Chambers Street, Edinburgh EH1 1LB","building","55.947919","-3.190749","About the building","Edinburgh Sheriff Court has a longer institutional history than its current building suggests. Sheriff court business in the city moved through several homes: an 1816 county hall on the corner of Lawnmarket and George IV Bridge, then a purpose-built Renaissance Revival courthouse designed by David Bryce and completed in 1868, before hearings finally moved to a modern courthouse on Chambers Street - designed by John Kirkwood Wilson and built at a cost of £47 million - which opened to the public in September 1994. The land it now stands on had itself previously been part of Heriot-Watt University, a coincidence repeated a few doors down at the Crown Office, which occupies one of Heriot-Watt's own former college buildings. The office of procurator fiscal that prosecutes cases through this court traces back even further, with the earliest documented references in Scottish records dating to the 1550s - making the basic machinery of local Scottish criminal justice centuries older than any of the buildings that have housed it.","","","The Sheriff Court and the adjoining Justice of the Peace Court still share the same ornate iron gateway and postbox-style enquiry point pictured at the entrance, a small formal touch that survives from an era when court buildings were built to visibly project civic authority to everyone passing on the street.","10-23.jpg","https://en.wikipedia.org/wiki/Edinburgh_Sheriff_Court"
"Crown Office","25 Chambers Street, Edinburgh EH1 1LA","building","55.947547","-3.190055","About the building","The headquarters of the Crown Office and Procurator Fiscal Service - the body that investigates and prosecutes crime across all of Scotland - occupies a building that started life as a college. Built from 1872-74 to designs by David Rhind (with David Cousin and John Lessels), it was originally the Watt Institution and School of Arts, which in 1885 merged with the centuries-old George Heriot Trust to become Heriot-Watt College, the direct ancestor of today's Heriot-Watt University. Its imposing 268-foot Renaissance-influenced facade, borrowing from French chateau architecture, was designed to give a technical college the civic gravity of a bank or a courthouse - gravity the building has kept ever since, just in service of a different institution.","","","Heriot-Watt University's own roots run through this one Chambers Street address before the college eventually outgrew it and moved to its present Riccarton campus, meaning Scotland's chief prosecuting authority now works out of what was, in effect, an early ancestor of a modern Scottish university - and, as it happens, just a few doors from the Sheriff Court, whose own Chambers Street building also sits on former Heriot-Watt ground.","10-24.jpg","https://en.wikipedia.org/wiki/Crown_Office_and_Procurator_Fiscal_Service"
"William Chambers Monument","45 Chambers Street, Edinburgh EH8 9BL","statue","55.947369","-3.189786","About the statue","This statue honours Sir William Chambers (1800-1883), the publisher-turned-Lord-Provost who reshaped this part of the Old Town more than almost anyone else. He and his brother Robert built a printing and publishing empire from a small Peebles bookshop, but it was as Lord Provost from 1865 that Chambers left his biggest mark: pushing through the 1867 Edinburgh Improvement Act, which cleared entire slum closes and cut new streets - including the one that now bears his name - through some of the city's most overcrowded ground. Sculpted by John Rhind on a plinth by H.J. Blanc, the statue was erected in 1891, originally standing in the middle of Chambers Street itself.","","","The statue was moved to its current position in 2016, when the pedestrian area was widened to make room for a second, similarly styled statue directly nearby - William Henry Playfair, the architect whose buildings Chambers Street was built to celebrate.","11-17.jpg","https://en.wikipedia.org/wiki/William_Chambers_(publisher)"
"William Henry Playfair Monument","Chambers Street, Edinburgh EH8 9BL","statue","55.947547","-3.188902","About the statue","Standing a few steps from the William Chambers monument it deliberately echoes, this statue honours William Henry Playfair (1790-1857), the architect behind more of Edinburgh's best-known buildings than perhaps any other single figure - the National Gallery, the Royal Scottish Academy, the National Monument on Calton Hill and Surgeons' Hall among them. Sculpted by Alexander Stoddart and unveiled in 2016, it deliberately mirrors the style, scale and pose of the older Chambers statue nearby, portraying Playfair in period dress with papers in hand, as though caught mid-design.","","","The statue was commissioned specifically to give Playfair - whose neoclassical buildings define huge parts of central Edinburgh's skyline - the same kind of permanent public recognition long since given to Chambers, more than 125 years after the earlier statue went up a few metres away.","11-18.jpg","https://en.wikipedia.org/wiki/William_Henry_Playfair"
"Hotel du Vin & Bistro","11 Bristo Place, Edinburgh EH1 1EZ","building","55.946037","-3.190153","About the building","This boutique hotel occupies a cluster of former institutional buildings dating back to 1743, which over the centuries served in turn as a poorhouse, an asylum, and later a science laboratory, before Hotel du Vin restored and connected them into a single luxury hotel. Ten of its rooms sit within the original historic buildings, kept deliberately atmospheric, while a newer wing built onto the site matches them in style. The hotel keeps a whisky snug and a specialist wine-tasting room among its features, alongside its bistro and mezzanine bar, trading on the contrast between the building's institutional past and its now thoroughly comfortable present.","","","Guests booking the hotel's older rooms are, in effect, staying inside a converted 18th-century asylum - one of several former asylums and poorhouses across Edinburgh's Old Town that have been repurposed for hospitality rather than demolished.","11-19.jpg","https://www.hotelduvin.com/locations/edinburgh/"
"The Gilded Saloon","45-47 Lothian Street, Edinburgh EH1 1HB","building","55.946182","-3.189173","About the building","The Gilded Saloon opened in July 2025 as a joint venture between the Gilded Balloon, Paradise Palms and Kelburn Arts, but its name carries real weight in Edinburgh's comedy and arts scene: it's a direct tribute to the original Gilded Saloon, a beloved Cowgate performance bar destroyed in the catastrophic Cowgate fire of December 2002, which also burned down the entire Gilded Balloon venue and ten other Old Town businesses. The new bar, restaurant and 200-capacity performance venue overlooking Bristo Square revives the name more than two decades on, serving craft beer and pub food from local chef Tomas Gormley alongside a full comedy and arts programme.","","","The original Gilded Saloon had itself replaced an earlier venue, the 369 Gallery, when that closed in the late 1990s - meaning the current bar carries the memory of a lineage of Cowgate arts venues stretching back decades, not just its immediate 2002-destroyed predecessor.","12-6.jpg","https://thegildedsaloon.co.uk/"
"Doctors","32 Forrest Road, Edinburgh EH1 2QN","building","55.945547","-3.190895","About the building","This corner building has been serving Forrest Road since 1874, built specifically to house small businesses connected to the old Royal Infirmary, which then stood almost directly opposite. Its two longest-standing tenants both served that hospital trade directly: George Watson, a cabinet and coffin maker, worked from the building from 1884 to 1959, while surgical instrument maker James Gardiner traded there until the early 1960s, eventually closing under pressure from larger manufacturers. After a spell as a barbecue restaurant and then a pub called The Mortar from 1970, the building took on its current name, Doctors, in 1979 - a direct nod to the vanished hospital across the street that had shaped the building's purpose for over a century.","","","The pub's name outlived the hospital it referenced by decades - the old Royal Infirmary across the road closed for good when services moved to Little France in 2003, but Doctors, named in its honour, is still trading today.","13-4.jpg","https://www.hmdb.org/m.asp?m=127101"
"The Kid's Secret Garden","Middle Meadow Walk, Edinburgh EH3 9EF","recurring_feature","55.945205","-3.191255","About this feature","Tucked just off Middle Meadow Walk, this small community garden sprang up spontaneously in 2016 and is still run as a free, volunteer-maintained space for local children and families - built from reclaimed timber and odd, cheerful additions rather than any formal civic design: an open-air piano, a stegosaurus-shaped tent, hand-painted signs and planters assembled by whoever turned up to help. It sits at the point where Middle Meadow Walk - the tree-lined path laid out from 1722 on the drained bed of the old Burgh Loch - opens out toward the Meadows themselves, making it a genuinely grassroots addition to one of Edinburgh's oldest planned green routes rather than part of its original historic design.","","","When the University of Edinburgh's Edinburgh Futures Institute reopened at the old Royal Infirmary site nearby in 2024, the redevelopment reached right along Middle Meadow Walk itself - and this garden had to adapt its layout to the new landscaping while keeping its improvised, hand-built character intact, a small grassroots survivor squeezed in beside a multi-million-pound institutional makeover next door.","13-5.jpg",""
"Edinburgh Futures Institute","1 Lauriston Place, Edinburgh EH3 9EF","building","55.944629","-3.192823","About the building","This grand Scots Baronial building, completed in 1879 to designs by David Bryce, was originally the Old Royal Infirmary of Edinburgh - built on the 'pavilion plan' popularised by nursing pioneer Florence Nightingale, with 600 beds spread across eight separate ward pavilions, one vast ward per floor, deliberately spaced apart for fresh air and reduced cross-infection, and set next to the Meadows for patients recovering. In its day it was considered one of the best-planned hospitals in Britain. It served as Edinburgh's main hospital until services moved to a new site at Little France in 2003, after which the category-A-listed building sat effectively unused for years before the University of Edinburgh undertook a seven-year, multi-million-pound restoration, reopening it in June 2024 as the Edinburgh Futures Institute - a 20,000 square metre home for interdisciplinary research, teaching and business incubation.","","","The building's distinctive clock tower, visible for miles across the city, has stood watch over this stretch of Lauriston Place through more than 140 years and two completely different institutional lives - as one of Britain's most advanced Victorian hospitals, and now as a 21st-century university research hub.","13-6.jpg","https://efi.ed.ac.uk/"
"Simpson Loan","Simpson Loan, Edinburgh EH3","architectural_point","55.943456","-3.194095","About the building","Simpson Loan is one of the main streets running through Quartermile, the large residential and office redevelopment of the former Old Royal Infirmary site, mixing sleek modern glass apartment blocks with the restored Victorian hospital buildings around them. Its name honours Sir James Young Simpson, the Edinburgh professor of midwifery who first demonstrated the anaesthetic properties of chloroform in 1847 and introduced it into obstetric and surgical practice right here at the Royal Infirmary that once stood on this ground - making the street name a direct link between the site's medical history and the development built on top of it.","","","Quartermile's street names throughout the development consistently reference figures connected to the old hospital's medical history, of which Simpson Loan is one of the most prominent examples - a rare case of new-build street naming in Edinburgh deliberately preserving a site's institutional memory rather than starting from scratch.","13-7.jpg","https://en.wikipedia.org/wiki/Quartermile"
"Lister Square","Lister Square, Quartermile, Edinburgh EH3 9GL","architectural_point","55.944716","-3.194522","About the building","Lister Square is the public heart of Quartermile, framed by the glass-and-steel Quartermile One office block and the surrounding cafes and shops of the development. Like Simpson Loan nearby, its name reaches back into the site's medical history: it honours Joseph Lister, the pioneer of antiseptic surgery whose techniques - developed in the era when this site was Edinburgh's Royal Infirmary - dramatically cut post-operative infection rates and made modern surgery survivable worldwide. The square now functions as Quartermile's main public gathering space, hosting outdoor seating, events and a mix of leisure and retail units built into the restored and new buildings around it.","","","Lister's name appears twice within a few hundred metres of this square - once here in Lister Square, and again a few streets away in the separate Lister Housing Co-operative on Lauriston Place, which was itself part-funded through a trust set up in his memory.","13-8.jpg","https://en.wikipedia.org/wiki/Quartermile"
"George Heriot's School Turrets","Lauriston Place, Edinburgh EH3 9EQ","recurring_feature","55.945453","-3.195694","About this feature","These conical corner turrets - properly called bartizans, small corbelled towers flaring out from the wall high up like witches' hats against the sky - are part of George Heriot's School's main quadrangular building, begun in 1628 under master mason William Wallace and completed after his death in 1631. They're a textbook example of a decorative feature that recurs across Edinburgh's grandest historic buildings: originally derived from defensive tower-house design on castles, but adopted purely ornamentally on Renaissance-era civic and institutional buildings like this one to signal status and craftsmanship rather than to serve any defensive purpose. Heriot's own turrets carry ball-finialled lead roofs and, on the chapel turrets specifically, the carved arms of the school's founder, the royal goldsmith George Heriot.","","","The same turret style appears on buildings all across the Old and New Town - from tenement stair-towers to grand institutions like this one - making it one of the most immediately recognisable architectural signatures of historic Edinburgh, quite apart from any single building it happens to sit on.","14-3.jpg","https://en.wikipedia.org/wiki/George_Heriot%27s_School"
"Ornate Iron Railings","Keir Street, Edinburgh EH3 9EG","recurring_feature","55.945790","-3.196611","About this feature","These spear-topped cast-iron railings, fencing off a sunken basement stairwell on Keir Street, are one of the most common decorative features across Edinburgh's Georgian and Victorian streets - their spearhead finials still catching whatever light Keir Street gets on a grey day. Cast iron became cheap and widely available in Scotland through the 18th and 19th centuries thanks to the country's ironworking industry, and virtually every New Town and tenement-lined Old Town street was fitted with railings like these - both to fence off the sunken 'area' in front of basement windows and doors, and simply to mark property boundaries in an attractive, uniform style. Most surviving examples, this one included, are on category-listed buildings and are protected as part of the character of Edinburgh's UNESCO World Heritage Site.","","","Much of Britain's Georgian and Victorian railing stock, unlike this survivor, was cut down and requisitioned in a nationwide scrap-metal drive during the Second World War - though historians have since cast real doubt on how much of it ever reached a munitions factory at all. Some researchers argue much of the iron was the wrong quality for weapons and was simply dumped, making the whole exercise more a boost to public morale than a genuine wartime necessity. Surviving original ironwork like this railing is valued today partly because it escaped that fate.","14-4.jpg",""
"Iron Boot Scraper","18 Keir Street, Edinburgh EH3 9EG","recurring_feature","55.945606","-3.197410","About this feature","Set low into the stone stairs beside the railings at 18 Keir Street, this small cast-iron boot scraper is a fixture once found outside almost every Georgian and Victorian townhouse in Edinburgh. Before the city's streets were consistently paved and drained, mud, horse dung and general filth were unavoidable underfoot, and a boot scraper by the front door let residents and visitors clean their soles before stepping inside onto good carpets and floors. Most were cast in one piece with a flat blade for scraping and a small brush-holder or spike beside it, fixed directly into the stonework of the entrance steps - a small, functional detail now mostly obsolete, easy to walk straight past until you know to look for one, and then somehow impossible to stop noticing outside thousands of Old and New Town doorways.","","","Boot scrapers are one of the few genuinely functional (rather than purely decorative) pieces of historic street furniture still surviving in large numbers across Edinburgh, precisely because removing them meant chiselling them out of solid stone steps rather than simply unscrewing them.","14-5.jpg",""
"Flower-Decorated Tenement Steps","24 Keir Street, Edinburgh EH3 9EG","recurring_feature","55.945506","-3.197386","About this feature","Residents of this Keir Street tenement have filled their stone entrance steps with dozens of potted plants and flowers, turning a purely functional stairway into a small blaze of colour against the grey sandstone - one of the street's genuine highlights on an otherwise quiet corner. This kind of communal doorstep gardening is a genuinely widespread tradition across Edinburgh's tenement blocks, where residents typically don't have private gardens of their own - stone steps, window ledges and small shared areas in front of stairwells become the only outdoor space available, and many residents' associations and individual flat-owners take real pride in dressing them with planters, hanging baskets and seasonal flowers.","","","Tenement stair 'stair pride' displays like this one are common enough across Edinburgh that they've become an informal part of the city's character - the same stone steps that once needed a boot scraper to keep mud off them now often double as makeshift plant stands.","14-6.jpg",""
"Argyle House - 60s architectural eyesore","3 Lady Lawson Street, Edinburgh EH3 9DS","building","55.945840","-3.197582","About the building","Argyle House is Edinburgh's most argued-about building - a hulking 1968 concrete-and-harling office block, designed by Michael Laird & Partners, that sits squarely across West Port in the middle of the Old Town's historic skyline. It went up on the site of John Croall & Son, a long-established garage and Rolls-Royce coachbuilder, after the developer Argyle Securities bought the land in 1961 and then quietly absorbed the neighbouring condemned tenements around it too - ground that had once held Tanner's Close, the notorious lodging house where Burke and Hare murdered their victims in the 1820s, though nothing above ground marks that history today. Its route to approval ran through the city's 1953 Development Plan, which had rezoned the then-decaying West Port and High Riggs area for commercial use - quietly making land that had only ever supported housing suddenly valuable for large-scale office development. The Corporation Planning Committee approved the scheme in September 1966, in a decade when postwar modernisation was consistently prioritised over conservation concerns across British cities, Edinburgh included.","","","Even architecture critics sympathetic to the building struggled to defend it - Colin McWilliam tried comparing its scale to Georgian terraces, but still admitted it was 'preposterously large and a potential rival to the Castle rock,' and tellingly, no public opposition to the scheme survives in the historical record, a striking contrast to how fiercely similar proposals are fought today. Despite - or perhaps because of - that reputation as Edinburgh's least-loved building, Argyle House has found a very of-the-moment second life: part of it is now occupied by CodeBase, Scotland's largest tech start-up incubator, putting 21st-century software firms to work inside a slab of 1960s concrete that architecture critics have never forgiven.","14-7.jpg","https://en.wikipedia.org/wiki/Argyle_House,_Edinburgh"
"6VT Edinburgh City Youth Cafe","11-15 Vennel, Edinburgh EH1 2HU","building","55.946323","-3.197300","About the building","6VT is a charitable youth cafe serving young people across Edinburgh from ages 0 to 26, tucked into the foot of the Vennel just below its famous view up to the Castle - its ground-floor windows usually still lit long after the shops on Forrest Road have closed for the night. Rather than a formal community centre, it operates as a genuine drop-in space: open several evenings a week alongside structured group work, one-to-one support and links to wider services, built specifically so young people have somewhere informal to connect, try new things and get help without it feeling institutional. The name '6VT' comes directly from its address, and the cafe has become a fixture of this stretch of the Old Town, sitting just metres from the historic Flodden Wall remnant the Vennel is famous for.","","","The cafe occupies a genuinely tiny footprint for the range of services it runs, relying on the surrounding stonework of the old Flodden and Telfer Walls as part of its own boundary - a modern youth charity operating literally within a 16th-century defensive wall.","14-8.jpg","https://www.6vt.info/"
"Brown's Place","Brown's Place, Edinburgh EH1 2HU","architectural_point","55.946355","-3.197133","About the building","This quiet residential square opening off the Vennel takes its name from James Brown, who ran an inn next door in the Grassmarket. When the Flodden Wall - which had marked the edge of the city here since 1513, with the separate burgh of Portsburgh beginning on its far side - was gradually demolished after 1815, following the Union and Napoleon's defeat removed any remaining need for city defences, Brown seized the chance to develop the land behind his inn, very likely reusing stone salvaged from the wall itself. By 1834 the square was being advertised as 'newly built.' It survived a serious threat in the 1960s, when numbers 1-3 stood derelict and the whole area was earmarked for demolition to expand the nearby art college - plans that were ultimately abandoned by decade's end, with those buildings rehabilitated in 1976.","","","A residents' association formed in 1986 specifically to restore the square's shared garden, part of which had been concreted over at some point - reclaiming a small green space that Brown himself had built directly on top of the city's old defensive wall.","14-9.jpg","http://www.bpra.org.uk/history.html"
"The Black Bull","12 Grassmarket, Edinburgh EH1 2JU","building","55.947346","-3.197363","About the building","An L-shaped bar and two small mezzanine levels fill this corner of the Grassmarket, where The Black Bull has traded since at least the early 20th century, part of one of the highest concentrations of historic pubs anywhere in Edinburgh - a market square with written records of trading stretching back to around 1370. Old photographs comparing the pub in 1912 and a century later show the building itself has been rebuilt at some point, even as the pub's name and location have stayed constant. Today it runs as a sports bar, decorated with memorabilia from T&J Bernard, one of Edinburgh's several long-vanished local breweries.","","","The pub keeps memorabilia from T&J Bernard, a brewery that no longer exists - a small, deliberate way of keeping Edinburgh's lost brewing history visible inside a pub that has itself already survived at least one full rebuild. T&J Bernard brewed in Edinburgh from the 18th century until 1960, the year the firm was folded into Scottish Brewers - which itself merged with Newcastle Breweries that same year to form Scottish & Newcastle, once one of Britain's biggest brewing groups. The Black Bull's memorabilia is a rare surviving trace of a brewery whose identity was absorbed twice over within a matter of months.","9-7.jpg","https://camra.org.uk/pubs/black-bull-grassmarket-edinburgh-151185"
"Victoria Street's Cobbles","Victoria Street, Edinburgh EH1 2JW","recurring_feature","55.948247","-3.194585","About this feature","The cobbled setts curving down Victoria Street are a genuine survival of a paving technique once universal across Edinburgh's Old Town, laid using roughly cut rectangular granite blocks (properly called 'setts' rather than true rounded cobbles) bedded into sand and gravel. Streets were paved this way from the 18th century onward because granite setts were durable enough to survive horse-drawn cart traffic and could be re-laid individually when damaged, unlike a continuous surface. Most of Edinburgh's other streets have long since been resurfaced in tarmac for modern traffic, making Victoria Street's intact, curving run of setts - still visibly worn smooth by two centuries of footfall and cartwheels - one of the best-preserved and most photographed stretches of historic paving left in the city.","","","The double yellow lines painted directly onto the historic setts are a small, constant tension point for conservation bodies - modern traffic regulation applied directly on top of 19th-century stonework, on a street that's otherwise treated as one of Edinburgh's most protected historic assets.","10-25.jpg",""
